incident_energy,E1,E2,E3,E4,E5,E6,E7
0.049804160612484105,0.00585597484805896,0.0,0.0,0.0,0.0,0.0,0.0
0.05025414343690856,0.0067831764202225114,0.0,0.0,0.0,0.0,0.0,0.0
0.05070819187632956,0.0077839714722015806,0.0,0.0,0.0,0.0,0.0,0.0
0.05116634266376091,0.008810445690444155,0.0,0.0,0.0,0.0,0.0,0.0
0.051628632864100854,0.009792075283857426,0.0,0.0,0.0,0.0,0.0,0.0
0.05209509987713064,0.010757696091262661,0.0,0.0,0.0,0.0,0.0,0.0
0.052565781440540194,0.011620299038848592,0.0,0.0,0.0,0.0,0.0,0.0
0.0530407156329812,0.01235141179886646,0.0,0.0,0.0,0.0,0.0,0.0
0.05351994087714765,0.013236424843600656,0.0,0.0,0.0,0.0,0.0,0.0
0.0540034959428843,0.013959898512163515,0.0,0.0,0.0,0.0,0.0,0.0
0.05449141995032318,0.014438417161398754,0.0,0.0,0.0,0.0,0.0,0.0
0.05498375237304849,0.01523433628323305,0.0,0.0,0.0,0.0,0.0,0.0
0.055480533041290025,0.01588941415574715,0.0,0.0,0.0,0.0,0.0,0.0
0.05598180214514548,0.016462102641149196,0.0,0.0,0.0,0.0,0.0,0.0
0.05648760023783192,0.016904032973623993,0.0,0.0,0.0,0.0,0.0,0.0
0.05699796823896648,0.01749239484637013,0.0,0.0,0.0,0.0,0.0,0.0
0.057512947437876945,0.01789478314821982,0.0,0.0,0.0,0.0,0.0,0.0
0.05803257949694197,0.018344493527996733,0.0,0.0,0.0,0.0,0.0,0.0
0.058556906454961706,0.01888183341465641,0.0,0.0,0.0,0.0,0.0,0.0
0.059085970730558726,0.0193047461652262,0.0,0.0,0.0,0.0,0.0,0.0
0.05961981512560977,0.01962257342412114,0.0,0.0,0.0,0.0,0.0,0.0
0.06015848282870847,0.02011894839875626,0.0,0.0,0.0,0.0,0.0,0.0
0.0607020174186593,0.020421516383768573,1.739502971396342e-06,0.0,0.0,0.0,0.0,0.0
0.061250462868003196,0.020743061809331793,8.129220826648645e-06,0.0,0.0,0.0,0.0,0.0
0.06180386354657502,0.02101626154618941,4.2242023997522604e-05,0.0,0.0,0.0,0.0,0.0
0.06236226422509303,0.021364708963329253,0.00016926591235232546,0.0,0.0,0.0,0.0,0.0
0.06292571007878094,0.021362099567799137,0.0005121178910241131,0.0,0.0,0.0,0.0,0.0
0.06349424669102265,0.020943053745595304,0.001224918562734041,0.0,0.0,0.0,0.0,0.0
0.06406792005704996,0.02017962280221372,0.0024346368116673844,0.0,0.0,0.0,0.0,0.0
0.06464677658766367,0.018719917319139075,0.004031505090620413,0.0,0.0,0.0,0.0,0.0
0.06523086311298826,0.01707482821168877,0.005988278658263691,0.0,0.0,0.0,0.0,0.0
0.06582022688626042,0.015343455301128798,0.008080346301748382,0.0,0.0,0.0,0.0,0.0
0.06641491558765203,0.013548896242049035,0.010128462310290276,0.0,0.0,0.0,0.0,0.0
0.06701497732812742,0.011946171447114896,0.011905717428961661,0.0,0.0,0.0,0.0,0.0
0.06762046065333563,0.010650626782867016,0.013652410006299008,0.0,0.0,0.0,0.0,0.0
0.06823141454753784,0.00943615841755959,0.015065966267828051,0.0,0.0,0.0,0.0,0.0
0.06884788843757024,0.008394752866955351,0.016248251436591556,0.0,0.0,0.0,0.0,0.0
0.06946993219684265,0.007605817047053925,0.01730518041283527,0.0,0.0,0.0,0.0,0.0
0.07009759614937344,0.007033288662639501,0.018276639273721956,0.0,0.0,0.0,0.0,0.0
0.0707309310738607,0.006409035282536307,0.018953060572736925,0.0,0.0,0.0,0.0,0.0
0.07136998820779036,0.005958627061396556,0.01983691718028649,0.0,0.0,0.0,0.0,0.0
0.07201481925158132,0.005653983421874443,0.02046888585308097,0.0,0.0,0.0,0.0,0.0
0.07266547637276809,0.005256164339766061,0.021015086865145253,0.0,0.0,0.0,0.0,0.0
0.07332201221022118,0.0050210887751362355,0.021415064621997146,0.0,0.0,0.0,0.0,0.0
0.0739844798784057,0.004787256707289272,0.021828847176927166,0.0,0.0,0.0,0.0,0.0
0.07465293297167826,0.004569485597133208,0.022337765008885735,0.0,0.0,0.0,0.0,0.0
0.07532742556862294,0.004419711290075613,0.022473964468965837,0.0,0.0,0.0,0.0,0.0
0.07600801223642624,0.004245430030980754,0.023165793455558005,0.0,0.0,0.0,0.0,0.0
0.07669474803529164,0.0040885970661119,0.023442178349235815,0.0,0.0,0.0,0.0,0.0
0.07738768852289402,0.004015667365489822,0.023732484954708668,0.0,0.0,0.0,0.0,0.0
0.07808688975887433,0.003902271923092141,0.024104423184126693,0.0,0.0,0.0,0.0,0.0
0.07879240830937492,0.003796064447546764,0.02418229986262438,0.0,0.0,0.0,0.0,0.0
0.07950430125161576,0.0037211114257325695,0.024751467065093024,0.0,0.0,0.0,0.0,0.0
0.08022262617851204,0.0036061888543850156,0.024943401323498732,0.0,0.0,0.0,0.0,0.0
0.08094744120333358,0.0035433238636873097,0.02523668905301498,0.0,0.0,0.0,0.0,0.0
0.08167880496440613,0.0035435599018507425,0.025547282437294386,0.0,0.0,0.0,0.0,0.0
0.08241677662985537,0.0034784165628113455,0.025684911651100515,0.0,0.0,0.0,0.0,0.0
0.08316141590239369,0.0034087802617448625,0.02603140526153377,0.0,0.0,0.0,0.0,0.0
0.08391278302415006,0.003372919618929078,0.026129276323825935,0.0,0.0,0.0,0.0,0.0
0.0846709387815439,0.0033174464056299796,0.026430976094736776,0.0,0.0,0.0,0.0,0.0
0.08543594451020262,0.003306515050260118,0.026611833930005876,0.0,0.0,0.0,0.0,0.0
0.0862078620999237,0.0032317825300553025,0.026907363172246783,0.0,0.0,0.0,0.0,0.0
0.08698675399968182,0.003266981079563079,0.027178104402946074,0.0,0.0,0.0,0.0,0.0
0.0877726832226809,0.003194542930742417,0.027335698179833813,0.0,0.0,0.0,0.0,0.0
0.088565713351452,0.0031704618962847125,0.027475623200464577,0.0,0.0,0.0,0.0,0.0
0.08936590854299714,0.0031243969798583457,0.027845572701599226,0.0,0.0,0.0,0.0,0.0
0.09017333353397981,0.0030956933146178336,0.0279324533448873,0.0,0.0,0.0,0.0,0.0
0.09098805364596212,0.003099897581870945,0.028005135822182045,0.0,0.0,0.0,0.0,0.0
0.09181013479068942,0.003067821376197879,0.028292076017456827,0.0,0.0,0.0,0.0,0.0
0.09263964347542263,0.0031132645359876867,0.02847134644085064,0.0,0.0,0.0,0.0,0.0
0.09347664680831878,0.003042973632214373,0.028548091982003393,0.0,0.0,0.0,0.0,0.0
0.09432121250386008,0.0030263481411763058,0.028728678209233968,0.0,0.0,0.0,0.0,0.0
0.09517340888833214,0.00301819403916827,0.029032292199461757,0.0,0.0,0.0,0.0,0.0
0.09603330490535164,0.0029590229292843053,0.02921373481582401,0.0,0.0,0.0,0.0,0.0
0.09690097012144389,0.003010067396619984,0.029257086630186138,0.0,0.0,0.0,0.0,0.0
0.09777647473167089,0.0030027104976362946,0.02963973013910005,4.937856434198807e-07,0.0,0.0,0.0,0.0
0.0986598895653102,0.0029582677800701913,0.02972681046034798,1.933188474030483e-05,0.0,0.0,0.0,0.0
0.09955128609158502,0.002876478911284679,0.029608784434031626,0.0003288679976171309,0.0,0.0,0.0,0.0
0.10045073642544626,0.002914396369110892,0.0282165775478471,0.0019321978457941067,0.0,0.0,0.0,0.0
0.10135831333340659,0.0029072320242037692,0.0245932009474675,0.005705405498681498,0.0,0.0,0.0,0.0
0.10227409023942739,0.002932476524240977,0.019634392250147244,0.010642780176408103,0.0,0.0,0.0,0.0
0.10319814123085885,0.002905917016153015,0.0153610002270533,0.015047415579350592,0.0,0.0,0.0,0.0
0.10413054106443369,0.002917478839164628,0.012435378992331023,0.018296586798573992,0.0,0.0,0.0,0.0
0.10507136517231504,0.0029172237079538423,0.010363924408191729,0.02052536610066228,0.0,0.0,0.0,0.0
0.106020689668199,0.002893402772774497,0.009100010059909076,0.021935013602942924,0.0,0.0,0.0,0.0
0.10697859135347235,0.002880758787474253,0.008182910792654603,0.023011113219993874,0.0,0.0,0.0,0.0
0.10794514772342587,0.002890557410202222,0.007489417980280054,0.023881733063311553,0.0,0.0,0.0,0.0
0.10892043697352369,0.002881624641662862,0.007148897312301767,0.024478630018120427,0.0,0.0,0.0,0.0
0.10990453800572952,0.0028491969825721153,0.006628522104120939,0.02500893153696539,0.0,0.0,0.0,0.0
0.11089753043488985,0.0028307969770329385,0.006434596449105019,0.025499435265153574,0.0,0.0,0.0,0.0
0.11189949459517486,0.0027968685147643567,0.006090936306171606,0.02584112335143695,0.0,0.0,0.0,0.0
0.11291051154657757,0.002812291759553357,0.0058615020000842444,0.02631951196156549,0.0,0.0,0.0,0.0
0.11393066308147166,0.0028213008403584054,0.005650706749728026,0.02664185305616761,0.0,0.0,0.0,0.0
0.1149600317312286,0.0028200126533474783,0.0055879085543229625,0.026801908519837565,0.0,0.0,0.0,0.0
0.11599870077289447,0.002780769050833218,0.0054193760185794375,0.027045721419398754,0.0,0.0,0.0,0.0
0.11704675423592723,0.002815018284609364,0.0053467875050011065,0.027505428242922337,0.0,0.0,0.0,0.0
0.11810427690899471,0.0027537731346081607,0.005257271039383251,0.027728109524882135,0.0,0.0,0.0,0.0
0.11917135434683418,0.002763637827243076,0.0051055868879763345,0.027835153292625515,0.0,0.0,0.0,0.0
0.12024807287717386,0.00273215715722613,0.005036344526184446,0.028129958950100505,0.0,0.0,0.0,0.0
0.12133451960771677,0.0027743840020073673,0.004986153092255735,0.02824903518831982,0.0,0.0,0.0,0.0
0.12243078243318797,0.002705347771956286,0.004874358376294416,0.02846703178954913,0.0,0.0,0.0,0.0
0.12353695004244532,0.0027046687583527984,0.004863129007773691,0.028734363423174536,0.0,0.0,0.0,0.0
0.12465311192565447,0.002719082016709109,0.004790869193795508,0.028888921519018302,0.0,0.0,0.0,0.0
0.1257793583815287,0.00277824875419459,0.004770064645536354,0.029137797543656543,0.0,0.0,0.0,0.0
0.12691578052463431,0.0027077912079787395,0.004713316063901841,0.029140111062367614,0.0,0.0,0.0,0.0
0.1280624702927617,0.002701375418085234,0.00464623762178603,0.029454747160772694,0.0,0.0,0.0,0.0
0.1292195204543633,0.002673678724036741,0.004639104706954418,0.029479665901905698,0.0,0.0,0.0,0.0
0.13038702461605883,0.00263332729352607,0.0045884441828580366,0.029838057517660502,0.0,0.0,0.0,0.0
0.13156507723020783,0.0026526981003837055,0.004597001001385175,0.03004414455943887,0.0,0.0,0.0,0.0
0.13275377360255125,0.002686236508488437,0.004606487414272601,0.03016335729377752,0.0,0.0,0.0,0.0
0.13395320989992165,0.0026005918562441404,0.0045076099530192626,0.030322232001594975,0.0,0.0,0.0,0.0
0.13516348315802326,0.002657501992392909,0.004488847742071675,0.03031335236346378,0.0,0.0,0.0,0.0
0.13638469128928227,0.0026131321251234847,0.004454101273300331,0.03058962847474604,0.0,0.0,0.0,0.0
0.1376169330907679,0.002604983003855485,0.004432598938052985,0.03073578390392085,0.0,0.0,0.0,0.0
0.13886030825218545,0.0025665865656559006,0.004453375862190126,0.03080570588785856,0.0,0.0,0.0,0.0
0.14011491736394116,0.0025950541468490063,0.004403945026967235,0.03092875323061552,0.0,0.0,0.0,0.0
0.14138086192528007,0.002617527963964407,0.004457091723237077,0.031087518618524365,0.0,0.0,0.0,0.0
0.14265824435249744,0.0025761126479752583,0.0044253706571705685,0.03122521253673737,0.0,0.0,0.0,0.0
0.14394716798722443,0.0025128181028456656,0.0043455922648147315,0.03141505719881202,0.0,0.0,0.0,0.0
0.14524773710478836,0.002577135711713193,0.004313313933657171,0.031540939334532524,0.0,0.0,0.0,0.0
0.1465600569226489,0.0025473274018135966,0.004332433170785782,0.03188878355407116,0.0,0.0,0.0,0.0
0.14788423360891012,0.0025547335879730934,0.004346871181699462,0.03184054151585046,0.0,0.0,0.0,0.0
0.14922037429090973,0.0025073192389643735,0.004273873204636757,0.031926318142124564,0.0,0.0,0.0,0.0
0.15056858706388565,0.002529347279198244,0.00435400572003052,0.03223232870956352,0.0,0.0,0.0,0.0
0.15192898099972124,0.002451280275617293,0.004319086103742431,0.032119826308346526,0.0,0.0,0.0,0.0
0.15330166615576915,0.002495435317393376,0.004261131756716745,0.032521165005725,0.0,0.0,0.0,0.0
0.1546867535837551,0.002462079386881284,0.004274374906740235,0.03257768819491826,0.0,0.0,0.0,0.0
0.15608435533876228,0.002465039942857694,0.004265929182301432,0.0326665497283274,0.0,0.0,0.0,0.0
0.15749458448829642,0.0024460121332642295,0.004276038883435107,0.03278034495212809,0.0,0.0,0.0,0.0
0.1589175551214333,0.00243736298613131,0.00431858066055978,0.032797762596547375,0.0,0.0,0.0,0.0
0.16035338235804866,0.0023935093740984673,0.004193416516647797,0.03297878373589419,0.0,0.0,0.0,0.0
0.1618021823581314,0.0024306801408840724,0.004264691858391424,0.033131446261377775,0.0,0.0,0.0,0.0
0.16326407233118115,0.002401329249823853,0.004219492653233993,0.03327453917815473,0.0,0.0,0.0,0.0
0.16473917054569068,0.0023930344956438255,0.004237963047074277,0.033470197921616096,0.0,0.0,0.0,0.0
0.16622759633871387,0.0023655010579696754,0.004190372740614343,0.033539319625817424,0.0,0.0,0.0,0.0
0.16772947012552017,0.0023524629001671475,0.0041697812375941935,0.03369533911540064,0.0,0.0,0.0,0.0
0.16924491340933645,0.002365153335290796,0.004185828663186524,0.0338997920287508,0.0,0.0,0.0,0.0
0.1707740487911767,0.00233347004307909,0.004186433035998118,0.03400957623772275,0.0,0.0,0.0,0.0
0.17231699997976052,0.002307160544548538,0.004224447970339142,0.03408922237747385,0.0,0.0,0.0,0.0
0.17387389180152135,0.0022929989863848237,0.0041225431706171135,0.03413390443154533,0.0,0.0,0.0,0.0
0.17544485021070508,0.002271985588914545,0.004196886285752877,0.034381167156375105,0.0,0.0,0.0,0.0
0.17703000229955984,0.0022946257602548177,0.0041748243188830265,0.03460467133582179,0.0,0.0,0.0,0.0
0.1786294763086179,0.0022591404752934884,0.004158056898294149,0.03469306544558273,0.0,0.0,0.0,0.0
0.18024340163707053,0.0022617514070411722,0.0040667863130005415,0.03469259227446152,0.0,0.0,0.0,0.0
0.18187190885323648,0.0022310226984535108,0.004069637172669441,0.03464649906655037,0.0,0.0,0.0,0.0
0.18351512970512512,0.0022294335957341762,0.004111096268801555,0.034941111886235436,0.0,0.0,0.0,0.0
0.18517319713109498,0.0022446700775037277,0.004116754115470299,0.03447905272250711,0.0005042034187096437,0.0,0.0,0.0
